term,definition,disciplines,url
CBM,"[Geology] Abbreviation for coalbed methane. Natural gas, predominantly methane [CH4], generated during coal formation and adsorbed in coal. Natural gas adsorbs to the surfaces of matrix pores within the coal and natural fractures, or cleats, as reservoir pressure increases. Production of natural gas from coal requires decreasing the pore pressure below the coal’s desorption pressure so that methane will desorb from surfaces, diffuse through the coal matrix and become free gas. Because the diffusivity and permeability of the coal matrix are ultralow, coal must have an extensive cleat system to ensure adequate permeability and flow of methane to wellbores at economic production rates. Coal seams are typically saturated with water. Consequently, the coal must be dewatered for efficient gas production. Dewatering reduces the hydrostatic pressure and promotes gas desorption from coal. As dewatering progresses, gas production often increases at a rate governed by how quickly gas desorbs from coal, the permeability of the cleat and the relative permeability of the gas-water system in the cleat. Eventually, the rate and amount of gas desorption decreases as the coal seam is depleted of its gas, and production declines. Coal seams with no water (dry coal) have been discovered and commercially exploited. In these reservoirs, the adsorbed gas is held in place by free gas in the cleats. Consequently, gas production consists of both free gas from the cleat system and desorbed gas from the matrix.",Geology,https://glossary.slb.com/en/terms/c/cbm
cement,"1. (n.) [Geology] The binding material in sedimentary rocks that precipitates between grains from pore fluids. Calcite and quartz are common cement-forming minerals. | 2. (n.) [Drilling] The material used to permanently seal annular spaces between casing and borehole walls. Cement is also used to seal formations to prevent loss of drilling fluid and for operations ranging from setting kick-off plugs to plug and abandonment. The most common type by far is API Oilwell Cement, known informally as portland cement. Generally speaking, oilfield cement is thinner and exhibits far less strength than cement or concrete used for construction due to the requirement that it be highly pumpable in relatively narrow annulus over long distances. Various additives are used to control density, setting time, strength and flow properties. Additionally, special additives are often used to reduce the occurrence of annular gas flow. The cement slurry, commonly formed by mixing portland cement, water and assorted dry and liquid additives, is pumped into place and allowed to solidify (typically for 12 to 24 hours) before additional drilling activity can resume. The cement usually must reach a strength of 5,000 psi [34,474 KPa] before drilling or perforating. More advanced oilfield cements achieve higher set-cement compressive strengths by blending a variety of particle types and sizes with less water than conventional mixtures of portland cement, water and chemical additives. | 3. (n.) [Well Completions] A generic term used to describe portland cement used in oil- and gas-well applications. In its simplest form, cement powder is ground from kiln-fired limestone and clay. However, modern oilfield cements are precise blends of quality assured materials to achieve consistent and predictable performance. Cement sets as the water in the slurry reacts chemically with the active ingredients, the most significant of which is tricalcium silicate reacting to create calcium silicate hydrate. Cement additives are used to control the setting",Drilling; Geology; Well Completions,https://glossary.slb.com/en/terms/c/cement
cementation,"[Geology] The process of precipitation of cement between mineral or rock grains and forming solid clastic sedimentary rock, one phase of lithification.",Geology,https://glossary.slb.com/en/terms/c/cementation
chalk,"[Geology] A porous marine limestone composed of fine-grained remains of microorganisms with calcite shells, coccolithophores, such as the White Cliffs of Dover (UK). The Austin Chalk of the US Gulf coast is a prolific, fractured oil reservoir that spurred widespread horizontal drilling activity.",Geology,https://glossary.slb.com/en/terms/c/chalk
channel,"1. (n.) [Geology] A linear, commonly concave-based depression through which water and sediment flow and into which sediment can be deposited in distinctive, often elongated bodies. Channels can occur in a variety of morphologies, e.g., straight, meandering or braided. In some areas, coarse sediments can fill channels of streams or rivers that cut through finer grained sediments or rocks. The close proximity of coarse-grained and fine-grained sediments can ultimately lead to the formation of stratigraphic hydrocarbon traps. | 2. (n.) [Geophysics] A device to carry data from a receiver to a recorder, such as from a group of geophones. Simultaneous recording of 500 to 2,000 channels is common during 3D seismic acquisition and 120 to 240 channels during onshore 2D seismic acquisition.",Geology; Geophysics,https://glossary.slb.com/en/terms/c/channel
chert,"[Geology] A sedimentary rock and a variety of quartz made of extremely fine-grained, or cryptocrystalline, silica, also called chalcedony. The silica might be of organic origin, such as from the internal structures of sponges called spicules, or inorganic origin, such as precipitation from solution. The latter results in the formation of flint. Chert can form beds but is more common as nodules in carbonate rocks.",Geology,https://glossary.slb.com/en/terms/c/chert
cherty,"[Geology] Containing chert, a sedimentary rock and a variety of quartz made of extremely fine-grained, or cryptocrystalline, silica, also called chalcedony. The silica might be of organic origin, such as from the internal structures of sponges called spicules, or inorganic origin, such as precipitation from solution. The latter results in the formation of flint. Chert can form beds but is more common as nodules in carbonate rocks.",Geology,https://glossary.slb.com/en/terms/c/cherty
chlorite,"[Geology] [(Mg,Al,Fe) 12(Si,Al) 8O20(OH) 16] A platy, pale green mineral of the mica group of sheet silicates, also considered to be a type of clay mineral, found in sedimentary and low-grade metamorphic rocks. Chlorite is a common authigenic mineral lining the pores of sandstones. In some cases, the presence of authigenic chlorite on sand grains can inhibit the growth of pore-filling cements during diagenesis and preserve pore space for occupation by hydrocarbons.",Geology,https://glossary.slb.com/en/terms/c/chlorite
chronostratigraphic chart,"[Geology] A graphic display, with geologic time along the vertical axis and distance along the horizontal axis, to demonstrate the relative ages and geographic extent of strata or stratigraphic units in a given area, also known as a Wheeler diagram. In addition, information from seismic data, well logs, rock samples, and biostratigraphic and lithostratigraphic information can be shown within each chronostratigraphic unit. A chronostratigraphic chart can concisely illustrate sequence stratigraphic interpretations.",Geology,https://glossary.slb.com/en/terms/c/chronostratigraphic_chart
chronostratigraphy,"[Geology] The study of the ages of strata. The comparison, or correlation, of separated strata can include study of their relative or absolute ages.",Geology,https://glossary.slb.com/en/terms/c/chronostratigraphy
