term,definition,disciplines,url
borehole seismic data,"[Geophysics] Seismic data measured with receivers, sources or both in a well, such as a check-shot survey, vertical seismic profile (VSP), crosswell seismic data, or single-well imaging. By directly measuring the acoustic velocity of each formation encountered in a well, the well logs and borehole seismic data can be correlated to surface seismic data more easily. Borehole seismic data, including both S-waves and P-waves, can be gathered in a cased or openhole. This term is commonly used to distinguish between borehole sonic data (with frequencies typically greater than 1,000 Hz) and borehole seismic data (with frequencies typically less than 1,000 Hz).",Geophysics,https://glossary.slb.com/en/terms/b/borehole_seismic_data
Bouguer anomaly,"[Geophysics] The remaining value of gravitational attraction after accounting for the theoretical gravitational attraction at the point of measurement, latitude, elevation, the Bouguer correction, and the free-air correction (which compensates for height above sea level assuming there is only air between the measurement station and sea level). This anomaly is named for Pierre Bouguer, a French mathematician (1698–1758) who demonstrated that gravitational attraction decreases with altitude.",Geophysics,https://glossary.slb.com/en/terms/b/bouguer_anomaly
Bouguer correction,"[Geophysics] The adjustment to a measurement of gravitational acceleration to account for elevation and the density of rock between the measurement station and a reference level. It can be expressed mathematically as the product of the density of the rock, the height relative to sea level or another reference, and a constant, in units of mGal: δgB = 2 π G ρ h = 0.4193 ρ h where δgB = Bouguer correction ρ = rock density in kg/m3 h = height difference between two locations in m G = gravitational constant = 6.67384 × 10−11 m3 kg−1 s−2. Strictly interpreted, the Bouguer correction is added to the known value of gravity at the reference station to predict the value of gravity at the measurement level. The difference between the actual value and the predicted value is the gravity anomaly, which results from differences in density between the actual Earth and reference model anywhere below the measurement station.",Geophysics,https://glossary.slb.com/en/terms/b/bouguer_correction
bow tie,"[Geophysics] A concave-upward event in seismic data produced by a buried focus and corrected by proper migration of seismic data. The focusing of the seismic wave produces three reflection points on the event per surface location. The name was coined for the appearance of the event in unmigrated seismic data. Synclines, or sags, commonly generate bow ties.",Geophysics,https://glossary.slb.com/en/terms/b/bow_tie
brachistochrone,"[Geophysics] The fastest route that a seismic ray can travel between two points, generally dictated by Fermat's principle.",Geophysics,https://glossary.slb.com/en/terms/b/brachistochrone
break,"[Geophysics] A arrival of energy propagated from the energy source at the surface to the geophone in the wellbore in vertical seismic profiles and check-shot surveys, or an indication of seismic energy on a trace.",Geophysics,https://glossary.slb.com/en/terms/b/break
bright spot,"[Geophysics] A seismic amplitude anomaly or high amplitude that can indicate the presence of hydrocarbons. Bright spots result from large changes in acoustic impedance and tuning effect, such as when a gas sand underlies a shale, but can also be caused by phenomena other than the presence of hydrocarbons, such as a change in lithology. The term is often used synonymously with hydrocarbon indicator. Antonyms: dim spot",Geophysics,https://glossary.slb.com/en/terms/b/bright_spot
brute stack,"[Geophysics] A processed seismic record that contains traces from a common midpoint that have been added together but has undergone only cursory velocity analysis, so the normal-moveout correction is a first attempt. Typically, no static corrections are made before the brute stack.",Geophysics,https://glossary.slb.com/en/terms/b/brute_stack
bubble effect,"[Geophysics] Bubble pulses or bubble noise that affect data quality. In marine seismic acquisition, the gas bubble produced by an air gun oscillates and generates subsequent pulses that cause source-generated noise. Careful use of multiple air guns can cause destructive interference of bubble pulses and alleviate the bubble effect. A cage, or a steel enclosure surrounding a seismic source, can be used to dissipate energy and reduce the bubble effect.",Geophysics,https://glossary.slb.com/en/terms/b/bubble_effect
buggy vibro,[Geophysics] A vibrator truck equipped with wide tires to allow access to rugged or soggy terrain while causing less damage to the environment.,Geophysics,https://glossary.slb.com/en/terms/b/buggy_vibro
bulk modulus,"[Geophysics] The ratio of stress to strain, abbreviated as K. The bulk modulus is an elastic constant equal to the change in applied pressure (∂P) divided by the ratio of the change in volume to the original volume of a body (∂V/V). K = −V (∂P / ∂V), where K = bulk modulus V = volume ∂P = partial derivative of pressure ∂V = partial derivative of volume.",Geophysics,https://glossary.slb.com/en/terms/b/bulk_modulus
cable,"1. (n.) [Geophysics] A bundle of electrical wires that connects geophones, or the entire carrier system for marine hydrophones, which includes the hydrophones, the electrical wires, the stress member, spacers, the outer skin of the cable, and the streamer filler, which is typically kerosene or a buoyant plastic. The cable relays data to the seismic recording truck or seismic vessel. | 2. (n.) [Formation Evaluation] The cable on which wireline logging tools are lowered into the well and through which signals from the measurements are passed. The cable consists of a central section with conductors surrounded by a metal, load-bearing armor.",Formation Evaluation; Geophysics,https://glossary.slb.com/en/terms/c/cable
