term,definition,disciplines,url
tubing broach,[Well Completions] A downhole tool used to repair damaged or collapsed tubing. The tubing broach incorporates a cutter profile that is forced inside the tubing by jarring or hydraulic force to re-form the tubing wall by removing tubing wall material and forcing the tubing wall into place.,Well Completions,https://glossary.slb.com/en/terms/t/tubing_broach
tubing grade,[Well Completions] A system of classifying the material specifications for steel alloys used in the manufacture of tubing.,Well Completions,https://glossary.slb.com/en/terms/t/tubing_grade
tubing hanger,"[Well Completions] A device attached to the topmost tubing joint in the wellhead to support the tubing string. The tubing hanger typically is located in the tubing head, with both components incorporating a sealing system to ensure that the tubing conduit and annulus are hydraulically isolated.",Well Completions,https://glossary.slb.com/en/terms/t/tubing_hanger
tubing head,[Well Completions] A wellhead component that supports the tubing hanger and provides a means of attaching the Christmas tree to the wellhead.,Well Completions,https://glossary.slb.com/en/terms/t/tubing_head
tubing joint,"[Well Completions] A single length of the pipe that is assembled to provide a conduit through which the oil or gas will be produced from a wellbore. Tubing joints are generally around 30 ft [9 m] long with a thread connection on each end. The specification of the tubing material, geometry of the tubing, and design of the connection thread are selected to suit the reservoir fluid and wellbore conditions.",Well Completions,https://glossary.slb.com/en/terms/t/tubing_joint
tubing performance curve (TPC),[Well Completions] A mathematical tool used in production engineering to assess the performance of the completion string by plotting the surface production rate against the flowing bottomhole pressure. The fluid composition and behavior of the fluid phases in the specific completion design will determine the shape of the curve. The TPC is used with the inflow performance relationship to predict the performance of a specific well.,Well Completions,https://glossary.slb.com/en/terms/t/tubing_performance_curve_tpc
tubing puncher,"[Perforating, Well Completions] A special perforating gun, or charge, that is designed for limited penetration to allow an inner tubing or casing string to be perforated without damaging a surrounding outer string. These guns often are used in remedial or workover operations in which downhole communication devices, such as sliding sleeves, cannot be opened to allow circulation of well-kill fluids.","Perforating, Well Completions",https://glossary.slb.com/en/terms/t/tubing_puncher
tubing seal assembly,[Well Completions] A system of seals arranged on the component that engages in a sealbore to isolate the production-tubing conduit from the annulus. The seal assembly is typically longer than the sealbore to enable some movement of the components while maintaining an efficient seal.,Well Completions,https://glossary.slb.com/en/terms/t/tubing_seal_assembly
tubing thread,"[Well Completions] The threaded connection used to assemble the tubing string from individual tubing joints. Various tubing thread types have evolved to suit the wellbore conditions and functions required of the tubing string, both during installation and while the well is in production.",Well Completions,https://glossary.slb.com/en/terms/t/tubing_thread
tubing-retrievable safety valve (TRSV),[Well Completions] A type of subsurface safety valve that is run and retrieved as part of the production tubing string. The TRSV body is integral part of the completion that enables the internal components to be configured to provide near fullbore access through the valve. An external control line is secured to the running string for connection to a surface-control system.,Well Completions,https://glossary.slb.com/en/terms/t/tubing-retrievable_safety_valve_trsv
tubingless completion,[Well Completions] A completion design in which the reservoir fluids are produced through small-diameter casing. The absence of a separate tubing string significantly limits the operating and contingency options available for the well.,Well Completions,https://glossary.slb.com/en/terms/t/tubingless_completion
