term,definition,disciplines,url
beneficiate,"[Drilling Fluids] To improve a mineral or ore for its designed use through chemical treatments or mechanical processes. For example, barite and bentonite clay minerals are beneficiated in order to help them meet specifications for use in drilling fluids. Reference: Garrett RL: ""Quality Requirements for Industrial Minerals Used in Drilling Fluids,"" Mining Engineering 39, no. 11 (November 1987): 1011-1016.",Drilling Fluids,https://glossary.slb.com/en/terms/b/beneficiate
beneficiation,"[Drilling Fluids] Chemical treatment or mechanical processes that improve a mineral or ore for its designed use. For example, barite and bentonite clay minerals are beneficiated in order to help them meet certain specifications for use in drilling fluids. Reference: Garrett RL: ""Quality Requirements for Industrial Minerals Used in Drilling Fluids,"" Mining Engineering 39, no. 11 (November 1987): 1011-1016.",Drilling Fluids,https://glossary.slb.com/en/terms/b/beneficiation
bentonite,"1. (n.) [Geology] A material composed of clay minerals, predominantly montmorillonite with minor amounts of other smectite group minerals, commonly used in drilling mud. Bentonite swells considerably when exposed to water, making it ideal for protecting formations from invasion by drilling fluids. Montmorillonite forms when basic rocks such as volcanic ash in marine basins are altered. | 2. (n.) [Drilling Fluids] A clay mineral that is composed principally of three-layer clays, such as montmorillonite, and widely used as a mud additive for viscosity and filtration control. Commercial bentonite ores vary widely in amount and quality of the swelling clay, sodium montmorillonite. Ores of lower quality, those with more calcium-type montmorillonite, are treated during grinding by adding one or more of the following: sodium carbonate, long-chain synthetic polymers, carboxymethylcellulose (CMC), starch, or polyphosphates. These help make the final product meet quality specifications. Unfortunately, the additives may not remain effective in ""the real mud world"" when in use at the rig due to hardness ions in the water, high temperature, bacterial attack, mechanical shear-degradation, and other factors that can render these additives ineffective.",Drilling Fluids; Geology,https://glossary.slb.com/en/terms/b/bentonite
bentonite equivalent,"[Drilling Fluids] A term used to express the results of the methylene blue test, which determines the amount of clay-like materials in a water-based drilling fluid based on the amount of methylene blue dye absorbed by the sample. Results are reported as ""MBT"" and also as ""lbm/bbl, bentonite equivalent"" when performed to API specifications.",Drilling Fluids,https://glossary.slb.com/en/terms/b/bentonite_equivalent
bicarb,[Drilling Fluids] A compound containing the bicarbonate ion [HCOO-]. The term is commonly used to refer to the ion itself. Bicarbonates are common constituents of drilling fluids. The ions are in equilibrium with carbonate and CO2 gas.,Drilling Fluids,https://glossary.slb.com/en/terms/b/bicarb
bicarbonate,[Drilling Fluids] A compound containing the bicarbonate ion [HCOO-]. The term is commonly used to refer to the ion itself. Bicarbonates are common constituents of drilling fluids. The ions are in equilibrium with carbonate and CO2 gas.,Drilling Fluids,https://glossary.slb.com/en/terms/b/bicarbonate
bichromate salt,"[Drilling Fluids] A type of salt in which chromium atoms are in the plus-7 valence state, such as potassium dichromate, K2Cr2O7.",Drilling Fluids,https://glossary.slb.com/en/terms/b/bichromate_salt
Bingham plastic model,"[Drilling Fluids] A two-parameter rheological model widely used in the drilling fluids industry to describe flow characteristics of many types of muds. It can be described mathematically as follows: τ = YP + PV(γ), where τ = shear stress γ = shear rate YP = yield point PV = plastic viscosity. Fluids obeying this model are called Bingham plastic fluids and exhibit a linear shear-stress, shear-rate behavior after an initial shear stress threshold has been reached. Plastic viscosity (PV) is the slope of the line and yield point (YP) is the threshold stress. PV should be as low as possible for fast drilling and is best achieved by minimizing colloidal solids. YP must be high enough to carry cuttings out of the hole, but not so large as to create excessive pump pressure when starting mud flow. YP is adjusted by judicious choices of mud treatments. The direct-indicating rotational rheometer was specifically designed to apply the Bingham plastic fluid model.",Drilling Fluids,https://glossary.slb.com/en/terms/b/bingham_plastic_model
bioaccumulation,"[Drilling Fluids] The concentration of a particular substance in a living organism, possibly with harmful effects. The likelihood of this occurring is expressed as the bioaccumulation potential and can be estimated by the octanol/water partition coefficient, expressed as logPOW. This test is commonly required on drilling fluid additives in the North Sea area and other countries following the Oslo and Paris Commission (OSPAR) regulations. Values of logPOW below 3 indicate no bioaccumulation tendency; values between 3 and 6 indicate that bioaccumulation is possible, providing the substance is small enough to pass through the cell wall (mol. wt. < 600). This may be confirmed by a bioconcentration test in which a population of animals is exposed to the product.",Drilling Fluids,https://glossary.slb.com/en/terms/b/bioaccumulation
bioassay,"[Drilling Fluids] A laboratory test or other assessment utilizing a living organism, such as mysid shrimp, to determine the effect of a condition to which the organism is exposed. Such tests are performed under controlled environmental conditions and duration. Bioassay tests of drilling fluids are required by governmental agencies throughout the world prior to discharge of mud or cuttings. The organisms used in bioassays are those found in the area that would be most affected by contact with the proposed drilling fluid. The dosage of interest is typically the lethal concentration, known as LC50, that will kill 50% of the population of organisms in a given period of time. Chronic bioassay tests indicate sublethal effects, such as changes in growth or reproduction of the organism over a longer period of time.",Drilling Fluids,https://glossary.slb.com/en/terms/b/bioassay
biochemical oxygen demand,[Drilling Fluids] The amount of oxygen consumed by biodegradation processes during a standardized test. The test usually involves degradation of organic matter in a discarded waste or an effluent.,Drilling Fluids,https://glossary.slb.com/en/terms/b/biochemical_oxygen_demand
biocide,"[Drilling Fluids] An additive that kills bacteria. Bactericides are commonly used in water muds containing natural starches and gums that are especially vulnerable to bacterial attack. Bactericide choices are limited and care must be taken to find those that are effective yet approved by governments and by company policy. Bactericides, also called biocides, can be used to control sulfate-reducing bacteria, slime-forming bacteria, iron-oxidizing bacteria and bacteria that attacks polymers in fracture and secondary recovery fluids. In polymers, the degradation of the fluid is controlled, thus avoiding the formation of a large biomass, which could plug the formation and reduce permeability.",Drilling Fluids,https://glossary.slb.com/en/terms/b/biocide
bioconcentration,"[Drilling Fluids] The concentration of a particular substance in a living organism, possibly with harmful effects. The likelihood of this occurring is expressed as the bioaccumulation potential and can be estimated by the octanol/water partition coefficient, expressed as logPOW. This test is commonly required on drilling fluid additives in the North Sea area and other countries following the Oslo and Paris Commission (OSPAR) regulations. Values of logPOW below 3 indicate no bioaccumulation tendency; values between 3 and 6 indicate that bioaccumulation is possible, providing the substance is small enough to pass through the cell wall (mol. wt. < 600). This may be confirmed by a bioconcentration test in which a population of animals is exposed to the product.",Drilling Fluids,https://glossary.slb.com/en/terms/b/bioconcentration
biodegradation,"1. (n.) [Drilling Fluids] The process by which complex molecules are broken down by micro-organisms to produce simpler compounds. Biodegradation can be either aerobic (with oxygen) or anaerobic (without oxygen). The potential for biodegradation is commonly measured on drilling-fluid products to ensure that they do not persist in the environment. A variety of tests exist to assess biodegradation. | 2. (n.) [Heavy Oil] The breakdown of medium-weight crude oil by microbial organisms into heavy and light components. When the light components, typically methane, escape to the surface, the heavy ends are left behind. Biodegradation gradually raises oil viscosity, reduces API gravity, increases asphaltene content, and increases concentration of certain metals and sulfur.",Drilling Fluids; Heavy Oil,https://glossary.slb.com/en/terms/b/biodegradation
